provider_id,hospital_name,city,state,zip_code,hospital_type,hospital_ownership,hospital_overall_rating,patient_experience_national_comparison,address,Latitudes,Longitudes
450828,CHRISTUS SPOHN HOSPITAL ALICE,ALICE,TX,78332,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"2500 E MAIN STREET
ALICE, TX
",27.765508, -98.043713
490127,BUCHANAN GENERAL HOSPITAL,GRUNDY,VA,24614,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"1535 SLATE CREEK ROAD
GRUNDY, VA
",37.285506, -82.067817
450702,LONGVIEW REGIONAL MEDICAL CENTER,LONGVIEW,TX,75605,Acute Care Hospitals,Proprietary,4,Same as the national average,"2901 N FOURTH ST
LONGVIEW, TX
",32.532039, -94.728825
450465,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,77414,Acute Care Hospitals,Government - Hospital District or Authority,3,Same as the national average,"104 7TH STREET
BAY CITY, TX
",28.982805, -95.99129
471307,"PORTER HOSPITAL, INC",MIDDLEBURY,VT,05753,Critical Access Hospitals,Voluntary non-profit - Private,4,Above the national average,"115 PORTER DRIVE
MIDDLEBURY, VT
",43.99947, -73.169803
500027,SWEDISH MEDICAL CENTER,SEATTLE,WA,98122,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"747 BROADWAY
SEATTLE, WA
",47.60924, -122.320767
450775,KINGWOOD MEDICAL CENTER,KINGWOOD,TX,77325,Acute Care Hospitals,Proprietary,3,Below the national average,"22999 US HWY 59
KINGWOOD, TX
",30.050229, -95.252959
450475,ETMC HENDERSON,HENDERSON,TX,75652,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"300 WILSON STREET
HENDERSON, TX
",32.161614, -94.796433
450654,STARR COUNTY MEMORIAL HOSPITAL,RIO GRANDE CITY,TX,78582,Acute Care Hospitals,Government - Hospital District or Authority,3,Not Available,"128 N FM RD 3167
RIO GRANDE CITY, TX
",26.37754, -98.859886
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,AUSTIN,TX,78701,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"601 E 15TH STREET
AUSTIN, TX
",30.275055, -97.732977
450647,MEDICAL CITY DALLAS,DALLAS,TX,75230,Acute Care Hospitals,Proprietary,3,Above the national average,"7777 FOREST LANE
DALLAS, TX
",32.909447, -96.772089
451378,BIG BEND REGIONAL MEDICAL CENTER,ALPINE,TX,79830,Critical Access Hospitals,Proprietary,3,Above the national average,"2600 HIGHWAY 118 NORTH
ALPINE, TX
",30.383811, -103.67214
450231,BAPTIST ST ANTHONY'S HOSPITAL,AMARILLO,TX,79106,Acute Care Hospitals,Proprietary,4,Above the national average,"1600 WALLACE BLVD
AMARILLO, TX
",35.195115, -101.91885
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,MIDLOTHIAN,VA,23114,Acute Care Hospitals,Voluntary non-profit - Church,3,Same as the national average,"13710 ST FRANCIS BOULEVARD
MIDLOTHIAN, VA
",37.466379, -77.659013
460058,RIVERTON HOSPITAL,RIVERTON,UT,84065,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"3741 WEST 12600 SOUTH
RIVERTON, UT
",40.522238, -111.979725
450558,ABILENE REGIONAL MEDICAL CENTER,ABILENE,TX,79606,Acute Care Hospitals,Proprietary,3,Below the national average,"6250 HWY 83/84
ABILENE, TX
",32.374006, -99.742595
520116,WATERTOWN REGIONAL MEDICAL CENTER,WATERTOWN,WI,53098,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"125 HOSPITAL DRIVE
WATERTOWN, WI
",43.199594, -88.699015
500007,ISLAND HOSPITAL,ANACORTES,WA,98221,Acute Care Hospitals,Government - Hospital District or Authority,4,Above the national average,"1211 24TH STREET
ANACORTES, WA
",48.502817, -122.615835
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,77070,Acute Care Hospitals,Proprietary,2,Below the national average,"20171 CHASEWOOD PARK DRIVE
HOUSTON, TX
",29.989489, -95.570248
460007,CEDAR CITY HOSPITAL,CEDAR CITY,UT,84721,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"1303 NORTH MAIN STREET
CEDAR CITY, UT
",37.700591, -113.063985
450864,TEXAS SPINE AND JOINT HOSPITAL,TYLER,TX,75701,Acute Care Hospitals,Physician,5,Above the national average,"1814 ROSELAND BOULEVARD
TYLER, TX
",32.329519, -95.299463
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,SEATTLE,WA,98122,Acute Care Hospitals,Voluntary non-profit - Church,3,Same as the national average,"500 17TH AVENUE
SEATTLE, WA
",47.606221, -122.310249
510070,RALEIGH GENERAL HOSPITAL,BECKLEY,WV,25801,Acute Care Hospitals,Proprietary,2,Below the national average,"1710 HARPER ROAD
BECKLEY, WV
",37.786458, -81.203103
460011,CASTLEVIEW HOSPITAL,PRICE,UT,84501,Acute Care Hospitals,Proprietary,4,Same as the national average,"300 NORTH HOSPITAL DRIVE
PRICE, UT
",39.605402, -110.831911
460041,DAVIS HOSPITAL AND MEDICAL CENTER,LAYTON,UT,84041,Acute Care Hospitals,Proprietary,2,Below the national average,"1600 WEST ANTELOPE DRIVE
LAYTON, UT
",41.089242, -111.995471
490024,CARILION ROANOKE MEMORIAL HOSPITAL,ROANOKE,VA,24014,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"1906 BELLEVIEW AVENUE, SE
ROANOKE, VA
",37.252046, -79.942297
500039,HARRISON MEMORIAL HOSPITAL,BREMERTON,WA,98310,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"2520 CHERRY AVENUE
BREMERTON, WA
",47.583429, -122.62601
500002,PROVIDENCE ST MARY MEDICAL CENTER,WALLA WALLA,WA,99362,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"401 W POPLAR ST
WALLA WALLA, WA
",46.062603, -118.343966
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,WEBSTER,TX,77598,Acute Care Hospitals,Proprietary,3,Below the national average,"500 MEDICAL CENTER BLVD
WEBSTER, TX
",29.541062, -95.126274
490048,LEWISGALE MEDICAL CENTER,SALEM,VA,24153,Acute Care Hospitals,Voluntary non-profit - Other,3,Below the national average,"1900 ELECTRIC ROAD
SALEM, VA
",37.265106, -80.033158
450694,EL CAMPO MEMORIAL HOSPITAL,EL CAMPO,TX,77437,Acute Care Hospitals,Voluntary non-profit - Private,3,Not Available,"303 SANDY CORNER RD
EL CAMPO, TX
",29.219122, -96.289576
450133,MIDLAND MEMORIAL HOSPITAL,MIDLAND,TX,79701,Acute Care Hospitals,Government - Hospital District or Authority,3,Same as the national average,"400 ROSALIND REDFERN GROVER PARKWAY
MIDLAND, TX
",31.997494, -102.099976
450822,LAS COLINAS MEDICAL CENTER,IRVING,TX,75039,Acute Care Hospitals,Proprietary,4,Same as the national average,"6800 N MACARTHUR BLVD
IRVING, TX
",32.902047, -96.958679
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,PLANO,TX,75093,Acute Care Hospitals,Voluntary non-profit - Other,4,Above the national average,"4700 ALLIANCE BOULEVARD
PLANO, TX
",33.014361, -96.791185
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,BENNINGTON,VT,05201,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"100 HOSPITAL DRIVE
BENNINGTON, VT
",42.873911, -73.204343
490107,RESTON HOSPITAL CENTER,RESTON,VA,20190,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"1850 TOWN CENTER PARKWAY
RESTON, VA
",38.961925, -77.362633
450280,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,GARLAND,TX,75042,Acute Care Hospitals,Government - Federal,3,Below the national average,"2300 MARIE CURIE DRIVE
GARLAND, TX
",32.918596, -96.661874
500141,ST FRANCIS COMMUNITY HOSPITAL,FEDERAL WAY,WA,98003,Acute Care Hospitals,Voluntary non-profit - Church,3,Below the national average,"34515 9TH AVENUE SOUTH
FEDERAL WAY, WA
",47.292106, -122.322951
450484,WOODLAND HEIGHTS MEDICAL CENTER,LUFKIN,TX,75904,Acute Care Hospitals,Proprietary,3,Same as the national average,"505 SOUTH JOHN REDDITT DRIVE
LUFKIN, TX
",31.327737, -94.756139
451323,ROLLINS BROOK COMMUNITY HOSPITAL,LAMPASAS,TX,76550,Critical Access Hospitals,Voluntary non-profit - Church,4,Not Available,"608 NORTH KEY AVENUE
LAMPASAS, TX
",31.07233, -98.185644
450379,DALLAS MEDICAL CENTER,DALLAS,TX,75234,Acute Care Hospitals,Proprietary,3,Below the national average,"7 MEDICAL PARKWAY
DALLAS, TX
",32.915662, -96.871374
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,DALLAS,TX,75231,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"8200 WALNUT HILL LANE
DALLAS, TX
",32.883139, -96.763574
450411,EASTLAND MEMORIAL HOSPITAL,EASTLAND,TX,76448,Acute Care Hospitals,Government - Hospital District or Authority,4,Above the national average,"304 S DAUGHERTY
EASTLAND, TX
",32.400439, -98.821636
450853,BAYLOR MEDICAL CENTER AT FRISCO,FRISCO,TX,75034,Acute Care Hospitals,Proprietary,4,Above the national average,"5601 WARREN PARKWAY
FRISCO, TX
",33.10671, -96.837919
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,LLANO,TX,78643,Acute Care Hospitals,Voluntary non-profit - Private,4,Not Available,"200 W OLLIE
LLANO, TX
",30.743345, -98.677996
450641,NOCONA GENERAL HOSPITAL,NOCONA,TX,76255,Acute Care Hospitals,Government - Hospital District or Authority,3,Not Available,"100 PARK ROAD
NOCONA, TX
",33.777559, -97.731564
500054,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,WA,99204,Acute Care Hospitals,Voluntary non-profit - Church,3,Below the national average,"101 WEST 8TH AVENUE
SPOKANE, WA
",47.64831, -117.412168
450389,EAST TEXAS MEDICAL CENTER ATHENS,ATHENS,TX,75751,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"2000 SOUTH PALESTINE
ATHENS, TX
",32.171435, -95.844022
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,STEPHENVILLE,TX,76401,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"411 N BELKNAP ST
STEPHENVILLE, TX
",32.223163, -98.204871
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,ONANCOCK,VA,23417,Acute Care Hospitals,Voluntary non-profit - Private,4,Same as the national average,"20480 MARKET STREET
ONANCOCK, VA
",37.699712, -75.720937
500011,HIGHLINE MEDICAL CENTER,BURIEN,WA,98166,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"16251 SYLVESTER ROAD SW
BURIEN, WA
",47.456778, -122.341455
500016,CENTRAL WASHINGTON HOSPITAL,WENATCHEE,WA,98807,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"1201 SOUTH MILLER STREET
WENATCHEE, WA
",47.407963, -120.324593
490043,INOVA LOUDOUN HOSPITAL,LEESBURG,VA,20176,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"44045 RIVERSIDE PARKWAY
LEESBURG, VA
",39.074609, -77.475227
450827,KELL WEST REGIONAL HOSPITAL,WICHITA FALLS,TX,76310,Acute Care Hospitals,Proprietary,4,Above the national average,"5402 KELL WEST BOULEVARD
WICHITA FALLS, TX
",33.872379, -98.578537
450200,WADLEY REGIONAL MEDICAL CENTER,TEXARKANA,TX,75501,Acute Care Hospitals,Physician,2,Same as the national average,"1000 PINE STREET
TEXARKANA, TX
",33.428482, -94.047188
450235,MEMORIAL HOSPITAL,GONZALES,TX,78629,Acute Care Hospitals,Government - Hospital District or Authority,3,Not Available,"1110 NORTH SARAH DEWITT DRIVE
GONZALES, TX
",29.515895, -97.428868
490040,INOVA ALEXANDRIA HOSPITAL,ALEXANDRIA,VA,22304,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"4320 SEMINARY RD
ALEXANDRIA, VA
",38.824128, -77.104437
450711,RIO GRANDE REGIONAL HOSPITAL,MCALLEN,TX,78503,Acute Care Hospitals,Proprietary,4,Below the national average,"101 E RIDGE RD
MCALLEN, TX
",26.185939, -98.224124
450688,DALLAS REGIONAL MEDICAL CENTER,MESQUITE,TX,75149,Acute Care Hospitals,Proprietary,2,Below the national average,"1011 NORTH GALLOWAY AVENUE
MESQUITE, TX
",32.777575, -96.59972
510022,CHARLESTON AREA MEDICAL CENTER,CHARLESTON,WV,25301,Acute Care Hospitals,Voluntary non-profit - Private,3,Below the national average,"501 MORRIS STREET
CHARLESTON, WV
",38.34712, -81.626183
451380,EAST TEXAS MEDICAL CENTER QUITMAN,QUITMAN,TX,75783,Critical Access Hospitals,Voluntary non-profit - Private,3,Above the national average,"117 WINNSBORO STREET
QUITMAN, TX
",32.796141, -95.445305
490122,INOVA MOUNT VERNON HOSPITAL,ALEXANDRIA,VA,22306,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"2501 PARKERS LANE
ALEXANDRIA, VA
",38.739993, -77.074637
450358,HOUSTON METHODIST HOSPITAL,HOUSTON,TX,77030,Acute Care Hospitals,Voluntary non-profit - Private,5,Above the national average,"6565 FANNIN
HOUSTON, TX
",29.710567, -95.400118
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,DALLAS,TX,75390,Acute Care Hospitals,Government - State,4,Same as the national average,"5151 HARRY HINES BLVD
DALLAS, TX
",32.810672, -96.835872
450678,BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK,DALLAS,TX,75218,Acute Care Hospitals,Proprietary,3,Below the national average,"9440 POPPY DR
DALLAS, TX
",32.835521, -96.705001
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,SAN ANGELO,TX,76904,Acute Care Hospitals,Proprietary,3,Above the national average,"3501 KNICKERBOCKER ROAD
SAN ANGELO, TX
",31.420076, -100.470132
490120,CHESAPEAKE GENERAL HOSPITAL,CHESAPEAKE,VA,23320,Acute Care Hospitals,Government - Hospital District or Authority,2,Below the national average,"736 BATTLEFIELD BLVD, NORTH
CHESAPEAKE, VA
",36.746111, -76.244828
450130,NIX HEALTH CARE SYSTEM,SAN ANTONIO,TX,78205,Acute Care Hospitals,Proprietary,3,Below the national average,"414 NAVARRO, SUITE 600
SAN ANTONIO, TX
",29.425577, -98.489718
500024,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,WA,98506,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"413 LILLY ROAD NE
OLYMPIA, WA
",47.052791, -122.844369
450872,USMD HOSPITAL AT ARLINGTON L P,ARLINGTON,TX,76017,Acute Care Hospitals,Physician,4,Above the national average,"801 W INTERSTATE 20
ARLINGTON, TX
",32.679151, -97.115971
451343,ELECTRA MEMORIAL HOSPITAL,ELECTRA,TX,76360,Critical Access Hospitals,Government - Hospital District or Authority,3,Not Available,"1207 S BAILEY STREET
ELECTRA, TX
",34.018455, -98.923874
460060,LONE PEAK HOSPITAL,DRAPER,UT,84020,Acute Care Hospitals,Proprietary,3,Above the national average,"11925 S STATE STREET
DRAPER, UT
",40.534522, -111.891522
450586,SEYMOUR HOSPITAL,SEYMOUR,TX,76380,Acute Care Hospitals,Government - Hospital District or Authority,4,Not Available,"200 STADIUM DRIVE
SEYMOUR, TX
",33.589788, -99.247697
500019,PROVIDENCE CENTRALIA HOSPITAL,CENTRALIA,WA,98531,Acute Care Hospitals,Voluntary non-profit - Other,3,Same as the national average,"914 S SCHEUBER ROAD
CENTRALIA, WA
",46.71235, -122.986989
450876,LUBBOCK HEART HOSPITAL LP,LUBBOCK,TX,79416,Acute Care Hospitals,Proprietary,4,Above the national average,"4810 NORTH LOOP 289
LUBBOCK, TX
",33.602527, -101.914287
450820,HOUSTON METHODIST SUGARLAND HOSPITAL,SUGAR LAND,TX,77479,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"16655 SOUTHWEST FREEWAY
SUGAR LAND, TX
",29.590539, -95.631886
450596,LAKE GRANBURY MEDICAL CENTER,GRANBURY,TX,76048,Acute Care Hospitals,Proprietary,3,Below the national average,"1310 PALUXY RD
GRANBURY, TX
",32.431845, -97.802729
490002,RUSSELL COUNTY MEDICAL CENTER,LEBANON,VA,24266,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"58 CARROLL STREET
LEBANON, VA
",36.899027, -82.078105
450424,HOUSTON METHODIST SAN JACINTO HOSPITAL,BAYTOWN,TX,77521,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"4401 GARTH ROAD
BAYTOWN, TX
",29.76871, -94.977548
450213,UNIVERSITY HEALTH SYSTEM,SAN ANTONIO,TX,78229,Acute Care Hospitals,Government - Hospital District or Authority,1,Below the national average,"4502 MEDICAL DR
SAN ANTONIO, TX
",29.509488, -98.577062
511321,ST JOSEPH'S HOSPITAL,BUCKHANNON,WV,26201,Critical Access Hospitals,Voluntary non-profit - Private,3,Same as the national average,"1 AMALIA DRIVE
BUCKHANNON, WV
",38.991275, -80.236824
520009,ST ELIZABETH HOSPITAL,APPLETON,WI,54915,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"1506 S ONEIDA ST
APPLETON, WI
",44.248739, -88.404135
450324,TEXOMA MEDICAL CENTER,DENISON,TX,75020,Acute Care Hospitals,Proprietary,2,Above the national average,"5016 S US HIGHWAY 75
DENISON, TX
",33.711133, -96.586956
500049,WALLA WALLA GENERAL HOSPITAL,WALLA WALLA,WA,99362,Acute Care Hospitals,Voluntary non-profit - Church,3,Same as the national average,"1025 S SECOND AVE
WALLA WALLA, WA
",46.054253, -118.331678
500053,KENNEWICK GENERAL HOSPITAL,KENNEWICK,WA,99336,Acute Care Hospitals,Government - Hospital District or Authority,3,Below the national average,"900 SOUTH AUBURN STREET
KENNEWICK, WA
",46.199447, -119.118458
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,HOUSTON,TX,77024,Acute Care Hospitals,Voluntary non-profit - Private,5,Same as the national average,"921 GESSNER
HOUSTON, TX
",29.781023, -95.544422
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,VANCOUVER,WA,98668,Acute Care Hospitals,Voluntary non-profit - Private,2,Below the national average,"400 NE MOTHER JOSEPH PLACE
VANCOUVER, WA
",45.623486, -122.580636
500139,CAPITAL MEDICAL CENTER,OLYMPIA,WA,98502,Acute Care Hospitals,Voluntary non-profit - Private,3,Above the national average,"3900 CAPITAL MALL DR SW
OLYMPIA, WA
",47.041666, -122.951446
520044,ST NICHOLAS HOSPITAL,SHEBOYGAN,WI,53081,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"3100 SUPERIOR AVE
SHEBOYGAN, WI
",43.761118, -87.747143
450587,BROWNWOOD REGIONAL MEDICAL CENTER,BROWNWOOD,TX,76801,Acute Care Hospitals,Proprietary,2,Below the national average,"1501 BURNET DR
BROWNWOOD, TX
",31.680211, -98.988158
490033,WARREN MEMORIAL HOSPITAL,FRONT ROYAL,VA,22630,Acute Care Hospitals,Voluntary non-profit - Other,3,Same as the national average,"1000 NORTH SHENANDOAH AVE
FRONT ROYAL, VA
",38.930415, -78.19893
500119,MULTICARE VALLEY HOSPITAL,SPOKANE,WA,99216,Acute Care Hospitals,Proprietary,3,Same as the national average,"12606 EAST MISSION AVENUE
SPOKANE, WA
",47.671647, -117.235868
470024,NORTHWESTERN MEDICAL CENTER INC,SAINT ALBANS,VT,05478,Acute Care Hospitals,Voluntary non-profit - Other,2,Same as the national average,"133 FAIRFIELD STREET
SAINT ALBANS, VT
",44.806463, -73.072549
450176,MISSION REGIONAL MEDICAL CENTER,MISSION,TX,78572,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"900 SOUTH BRYAN ROAD
MISSION, TX
",26.19672, -98.312642
460015,LOGAN REGIONAL HOSPITAL,LOGAN,UT,84341,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"500 EAST 1400 NORTH
LOGAN, UT
",41.757446, -111.821612
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND CLINICS,SALT LAKE CITY,UT,84132,Acute Care Hospitals,Government - State,4,Above the national average,"50 NORTH MEDICAL DRIVE
SALT LAKE CITY, UT
",40.772984, -111.83672
500072,OLYMPIC MEDICAL CENTER,PORT ANGELES,WA,98362,Acute Care Hospitals,Government - Local,2,Same as the national average,"939 CAROLINE ST
PORT ANGELES, WA
",48.114635, -123.414084
490001,NORTON COMMUNITY HOSPITAL,NORTON,VA,24273,Acute Care Hospitals,Voluntary non-profit - Other,4,Same as the national average,"100 15TH NW STREET
NORTON, VA
",36.932031, -82.64338
450306,STAMFORD MEMORIAL HOSPITAL,STAMFORD,TX,79553,Acute Care Hospitals,Government - Hospital District or Authority,3,Not Available,"1601 COLUMBIA STREET
STAMFORD, TX
",32.92823, -99.785114
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,VIRGINIA BEACH,VA,23454,Acute Care Hospitals,Voluntary non-profit - Other,3,Above the national average,"1060 FIRST COLONIAL ROAD
VIRGINIA BEACH, VA
",36.820277, -75.99862
510013,REYNOLDS MEMORIAL HOSPITAL,GLEN DALE,WV,26038,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"800 WHEELING AVE
GLEN DALE, WV
",39.946169, -80.75427
490059,BON SECOURS ST MARYS HOSPITAL,RICHMOND,VA,23226,Acute Care Hospitals,Voluntary non-profit - Church,4,Above the national average,"5801 BREMO RD
RICHMOND, VA
",37.584405, -77.513262
470003,UNIVERSITY OF VERMONT MEDICAL CENTER,BURLINGTON,VT,05401,Acute Care Hospitals,Voluntary non-profit - Other,3,Above the national average,"111 COLCHESTER AVE
BURLINGTON, VT
",44.480966, -73.195571
450669,MEDICAL CENTER OF LEWISVILLE,LEWISVILLE,TX,75057,Acute Care Hospitals,Voluntary non-profit - Private,3,Same as the national average,"500 WEST MAIN STREET
LEWISVILLE, TX
",33.046306, -97.004207
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,BEDFORD,TX,76022,Acute Care Hospitals,Voluntary non-profit - Private,4,Above the national average,"1600 HOSPITAL PARKWAY
BEDFORD, TX
",32.833513, -97.125241
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,NEPHI,UT,84648,Critical Access Hospitals,Voluntary non-profit - Private,4,Above the national average,"48 WEST 1500 NORTH
NEPHI, UT
",39.730587, -111.837215
450580,TIMBERLANDS HOSPITAL,CROCKETT,TX,75835,Acute Care Hospitals,Government - Hospital District or Authority,2,Not Available,"1100 E LOOP 304
CROCKETT, TX
",31.323699, -95.437257
